,player_id,team_id,team_name,player_name,matches_played,cumulative_conceded,cumulative_claims,cumulative_saves,rate_conceded,rate_claims,rate_saves,percentile_rate_conceded,percentile_rate_claims,percentile_rate_saves,general_metric,general_metric_rank,player_role,cumulative_pass_value,cumulative_progressive,cumulative_tackle_value,cumulative_int_value,cumulative_block_value,cumulative_clearance_value,cumulative_rec_value,cumulative_g_duel_value,cumulative_a_duel_value,cumulative_cross_value,attempted_passes,attempted_tackles,attempted_ground_duels,attempted_aerial_duels,attempted_crosses,rate_progressive,rate_clearance_value,rate_rec_value,rate_int_value,rate_block_value,success_rate_tackles,success_rate_ground_duels,success_rate_aerial_duels,success_rate_passes,success_rate_crosses,percentile_success_rate_passes,percentile_success_rate_tackles,percentile_rate_int_value,percentile_rate_block_value,percentile_success_rate_ground_duels,percentile_success_rate_aerial_duels,percentile_rate_clearance_value,percentile_success_rate_crosses,percentile_rate_progressive,percentile_rate_rec_value,cumulative_key_pass_value,cumulative_dribble_value,cumulative_assist,cumulative_ground_duel_value,cumulative_aerial_duel_value,attempted_key_passes,attempted_dribbles,attempted_assists,rate_key_pass_value,rate_dribble_value,rate_assist,rate_ground_duels,rate_aerial_duels,rate_tackle_value,success_rate_key_passes,success_rate_dribbles,success_rate_assists,percentile_pass_value,percentile_progressive,percentile_key_pass_value,percentile_dribble_value,percentile_tackle_value,percentile_ground_duels,percentile_aerial_duels,percentile_assists,cumulative_is_goal,rate_goals,percentile_goals,cumulative_dribbles,cumulative_shots,cumulative_assists,cumulative_crosses,cumulative_ground_duels,cumulative_aerial_duels,attempted_shots,rate_dribbles,rate_shots,rate_assists,rate_crosses,success_rate_shots,percentile_dribbles,percentile_shots,percentile_crosses
403,6600f5b7ae6de88085e35223,65ebc3c9a6760f66b4f05c6d,Brave football academy intl,afolabi daniel,6,,,,,,,,,,1.6583644859813083,42.857142857142854,Defensive Midfielder,88.0,47.0,3.0,,,,,,,,107.0,5.0,0.0,1.0,,7.833333333333333,,,,,0.6,0.0,1.0,0.822429906542056,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,1.0,0.0,70.12987012987013,38.961038961038966,25.97402597402597,75.97402597402598,33.116883116883116,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
404,65e6d858910a6d54ed3193a9,65e6d4792d76b9205615bf3e,Rangers International FC U-17,Ilono Somto,7,,,,,,,,,,1.6457044800836746,41.55844155844156,Defensive Midfielder,104.0,54.0,11.0,,,,,,,,149.0,12.0,2.0,11.0,,7.714285714285714,,,,,0.9166666666666666,1.0,0.5454545454545454,0.697986577181208,,,,,,,,,,,,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,1.5714285714285714,0.0,0.0,0.0,20.77922077922078,37.66233766233766,25.97402597402597,20.77922077922078,80.51948051948052,87.01298701298701,48.05194805194805,,,,,,,,,,,,,,,,,,,
405,67014180461e398e948696a4,66eb4addeff2d05c8a287e97,FC Basira,Wilson Luter Chia,4,,,,,,,,,,1.62046875,40.25974025974026,Defensive Midfielder,61.0,37.0,3.0,,,,,,,,64.0,5.0,0.0,0.0,,9.25,,,,,0.6,0.0,0.0,0.953125,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,98.7012987012987,47.4025974025974,25.97402597402597,20.77922077922078,33.116883116883116,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
406,66f407384be30382c08d9f3f,66f3fc464be30382c08d9dac,Jega United FC,Jabir Abubakar,4,,,,,,,,,,1.61237012987013,38.961038961038966,Defensive Midfielder,35.0,29.0,9.0,,,,,,,,49.0,11.0,0.0,1.0,,7.25,,,,,0.8181818181818182,0.0,1.0,0.7142857142857143,,,,,,,,,,,,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.25,0.5,0.0,0.0,0.25,2.25,0.0,1.0,0.0,29.87012987012987,30.519480519480517,57.7922077922078,75.97402597402598,71.42857142857143,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
407,65b89314018c3bfa0948d369,65aae2df7c1f3f9c7c3fda80,Box2Box FC,Paul Ndubuisi,8,,,,,,,,,,1.604837590665405,37.66233766233766,Defensive Midfielder,118.0,58.0,13.0,,,,,,,,151.0,14.0,3.0,2.0,,7.25,,,,,0.9285714285714286,0.6666666666666666,0.5,0.7814569536423841,,,,,,,,,,,,1.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.125,0.25,0.0,0.25,0.125,1.625,0.0,0.5,0.0,51.94805194805194,30.519480519480517,51.94805194805194,42.2077922077922,81.81818181818183,68.83116883116884,39.61038961038961,,,,,,,,,,,,,,,,,,,
408,6701ad98c02eef2cdc982ce1,66f695d07a1857b62e329ec1,Liqui Molly FC,Tobias Chinonso,3,,,,,,,,,,1.5816830870279144,36.36363636363637,Defensive Midfielder,43.0,22.0,5.0,,,,,,,,58.0,7.0,1.0,6.0,,7.333333333333333,,,,,0.7142857142857143,1.0,0.6666666666666666,0.7413793103448276,,,,,,,,,,,,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,0.0,35.064935064935064,33.116883116883116,25.97402597402597,20.77922077922078,46.75324675324675,87.01298701298701,55.84415584415584,,,,,,,,,,,,,,,,,,,
409,66e03c9a941c1ce8a288c5a8,66e0395a941c1ce8a288c526,Obazz Football Club,Abel Michael,3,,,,,,,,,,1.581140350877193,35.064935064935064,Defensive Midfielder,58.0,28.0,0.0,,,,,,,,76.0,2.0,0.0,1.0,,9.333333333333334,,,,,0.0,0.0,0.0,0.7631578947368421,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.15584415584416,49.35064935064935,84.4155844155844,20.77922077922078,5.194805194805195,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
410,660c675deef0eddcb28dc10b,643087f9655c28273f897e8f,KAKAWA FC,Elijah Tokunbo,6,,,,,,,,,,1.5406410256410257,33.76623376623377,Defensive Midfielder,85.0,34.0,8.0,,,,,,,,102.0,13.0,3.0,2.0,,5.666666666666667,,,,,0.6153846153846154,1.0,1.0,0.8333333333333334,,,,,,,,,,,,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.5,0.3333333333333333,1.3333333333333333,0.0,1.0,0.0,74.67532467532467,20.12987012987013,70.12987012987013,75.97402597402598,38.961038961038966,87.01298701298701,86.36363636363636,,,,,,,,,,,,,,,,,,,
411,65e2faa84820b1c0f776f14d,65e13a6e4a81e1a2ed0055b4,Katsina United U-17,Aliyu Sani,4,,,,,,,,,,1.5386486486486484,32.467532467532465,Defensive Midfielder,61.0,34.0,0.0,,,,,,,,74.0,1.0,1.0,3.0,,8.5,,,,,0.0,0.0,1.0,0.8243243243243243,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,71.42857142857143,44.15584415584416,25.97402597402597,20.77922077922078,5.194805194805195,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
412,66a82ba4b0b74f55a5f2a632,66a82735b0b74f55a5f2a5ca,House of Prayer FA,Amos Girgi,3,,,,,,,,,,1.5360344827586208,31.16883116883117,Defensive Midfielder,41.0,25.0,1.0,,,,,,,,58.0,3.0,0.0,1.0,,8.333333333333334,,,,,0.3333333333333333,0.0,0.0,0.7068965517241379,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,27.27272727272727,42.857142857142854,25.97402597402597,75.97402597402598,11.688311688311687,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
413,65dfcbb6aebeab1522a7335f,65dfbcf1b3c6da6e214cd2d3,Remo Stars FC U-17,Faith Aribo,6,,,,,,,,,,1.5296051103368176,29.87012987012987,Defensive Midfielder,62.0,44.0,5.0,,,,,,,,82.0,9.0,0.0,1.0,,7.333333333333333,,,,,0.5555555555555556,0.0,1.0,0.7560975609756098,,,,,,,,,,,,0.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.7142857142857143,0.0,40.25974025974026,33.116883116883116,25.97402597402597,48.05194805194805,25.97402597402597,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
414,66a7f78fb0b74f55a5f2a0f4,66a7f414b0b74f55a5f2a051,FC Zeus,Emmanuel Atolagbe,6,,,,,,,,,,1.5060294117647057,28.57142857142857,Defensive Midfielder,53.0,40.0,3.0,,,,,,,,85.0,4.0,1.0,1.0,,6.666666666666667,,,,,0.75,1.0,0.0,0.6235294117647059,,,,,,,,,,,,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.5,0.0,1.0,0.0,7.792207792207792,25.97402597402597,25.97402597402597,75.97402597402598,58.44155844155844,87.01298701298701,12.987012987012985,,,,,,,,,,,,,,,,,,,
415,660217593d79de8884c788f0,65e13ca74a81e1a2ed005605,Akwa United U-17,Williams Etoro,3,,,,,,,,,,1.5052678571428573,27.27272727272727,Defensive Midfielder,25.0,19.0,5.0,,,,,,,,48.0,7.0,1.0,8.0,,6.333333333333333,,,,,0.7142857142857143,1.0,0.5,0.5208333333333334,,,,,,,,,,,,0.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,3.896103896103896,23.376623376623375,25.97402597402597,75.97402597402598,46.75324675324675,87.01298701298701,39.61038961038961,,,,,,,,,,,,,,,,,,,
416,66f6ab877a1857b62e32a355,66f696f17a1857b62e329edb,May & Frank FC,Richard Atsu Ashual,3,,,,,,,,,,1.4320454545454544,25.97402597402597,Defensive Midfielder,42.0,23.0,1.0,,,,,,,,55.0,4.0,0.0,2.0,,7.666666666666667,,,,,0.25,0.0,0.0,0.7636363636363637,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,45.45454545454545,35.714285714285715,25.97402597402597,75.97402597402598,10.38961038961039,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
417,66b2416cf43a5154459127b1,66a82735b0b74f55a5f2a5ca,House of Prayer FA,Shuaib Akeem,3,,,,,,,,,,1.408235294117647,24.675324675324674,Defensive Midfielder,20.0,21.0,0.0,,,,,,,,34.0,1.0,0.0,3.0,,7.0,,,,,0.0,0.0,1.0,0.5882352941176471,,,,,,,,,,,,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.493506493506493,28.57142857142857,25.97402597402597,75.97402597402598,5.194805194805195,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
418,65fc2863043ab4ea21f87903,658d1ccd07b7d286330cdd16,LEAL SC,ADEDEJI TOBI,3,,,,,,,,,,1.4026595744680852,23.376623376623375,Defensive Midfielder,40.0,20.0,1.0,,,,,,,,47.0,2.0,0.0,2.0,,6.666666666666667,,,,,0.5,0.0,0.5,0.851063829787234,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,84.4155844155844,25.97402597402597,25.97402597402597,75.97402597402598,20.77922077922078,30.519480519480517,39.61038961038961,,,,,,,,,,,,,,,,,,,
419,66eb24beeff2d05c8a287b4e,66eafa06eff2d05c8a287538,Emalex FC,Bukunmi Abiodun Solomon,3,,,,,,,,,,1.3835135135135137,22.07792207792208,Defensive Midfielder,28.0,20.0,0.0,,,,,,,,37.0,1.0,0.0,1.0,,6.666666666666667,,,,,0.0,0.0,1.0,0.7567567567567568,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,41.55844155844156,25.97402597402597,25.97402597402597,75.97402597402598,5.194805194805195,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
420,65a91f10ac64f330c2fc4349,65a91bc0ac64f330c2fc427f,Ajuwa FA,Onyebuchi Nwabueze,5,,,,,,,,,,1.2129166666666669,20.77922077922078,Defensive Midfielder,59.0,27.0,6.0,,,,,,,,72.0,6.0,0.0,7.0,,5.4,,,,,1.0,0.0,0.8571428571428571,0.8194444444444444,,,,,,,,,,,,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.2,1.2,0.0,0.0,0.0,67.53246753246754,16.883116883116884,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,71.42857142857143,,,,,,,,,,,,,,,,,,,
421,65e6dcb8910a6d54ed31941d,65e6d4792d76b9205615bf3e,Rangers International FC U-17,Chidera Nwobodo,5,,,,,,,,,,1.205772357723577,19.480519480519483,Defensive Midfielder,28.0,23.0,0.0,,,,,,,,41.0,0.0,3.0,3.0,,4.6,,,,,0.0,1.0,0.6666666666666666,0.6829268292682927,,,,,,,,,,,,1.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,0.2,0.4,0.0,0.6,0.4,0.0,0.0,1.0,0.0,15.584415584415584,15.584415584415584,53.246753246753244,75.97402597402598,5.194805194805195,87.01298701298701,55.84415584415584,,,,,,,,,,,,,,,,,,,
422,65aa4389ad220abd59330ef4,65a91bc0ac64f330c2fc427f,Ajuwa FA,Tunde Tijani,3,,,,,,,,,,1.1824999999999999,18.181818181818183,Defensive Midfielder,48.0,17.0,4.0,,,,,,,,64.0,4.0,0.0,2.0,,5.666666666666667,,,,,1.0,0.0,0.5,0.75,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,38.311688311688314,20.12987012987013,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,39.61038961038961,,,,,,,,,,,,,,,,,,,
423,65b89458018c3bfa0948d393,65aae2df7c1f3f9c7c3fda80,Box2Box FC,Akile Kator,3,,,,,,,,,,1.1317073170731708,16.883116883116884,Defensive Midfielder,36.0,17.0,2.0,,,,,,,,41.0,2.0,1.0,1.0,,5.666666666666667,,,,,1.0,0.0,0.0,0.8780487804878049,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,94.15584415584416,20.12987012987013,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
424,65b4f7ff64f3999291a913aa,65b4e1408234fe3a9dfa3b48,G12 FC,Abdullahi Nasiru,3,,,,,,,,,,1.1296813725490196,15.584415584415584,Defensive Midfielder,38.0,12.0,7.0,,,,,,,,51.0,8.0,0.0,2.0,,4.0,,,,,0.875,0.0,1.0,0.7450980392156863,,,,,,,,,,,,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,0.0,1.0,0.0,36.36363636363637,9.090909090909092,25.97402597402597,75.97402597402598,77.27272727272727,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
425,66eb4ebbeff2d05c8a287f5b,66eb4addeff2d05c8a287e97,FC Basira,Onyegbu Chukwunyere Charles,3,,,,,,,,,,0.9971138211382112,14.285714285714285,Defensive Midfielder,27.0,13.0,5.0,,,,,,,,41.0,10.0,0.0,2.0,,4.333333333333333,,,,,0.5,0.0,1.0,0.6585365853658537,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,14.285714285714285,12.337662337662337,70.12987012987013,20.77922077922078,20.77922077922078,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
426,65db7a2af116cb77dcf9bc58,65db6d019fb197fe2d181353,Sunshine Stars FC U-17,Precious Olowojesiku,3,,,,,,,,,,0.9643749999999999,12.987012987012985,Defensive Midfielder,31.0,13.0,6.0,,,,,,,,48.0,8.0,0.0,4.0,,4.333333333333333,,,,,0.75,0.0,0.75,0.6458333333333334,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.688311688311687,12.337662337662337,25.97402597402597,20.77922077922078,58.44155844155844,30.519480519480517,62.33766233766234,,,,,,,,,,,,,,,,,,,
427,65ee3dbbc1d4f4a38095de8f,65ee37bea68897425d08ff24,Abia Warriors FC U-17,Ogbonna Chibuike,3,,,,,,,,,,0.9583333333333333,11.688311688311687,Defensive Midfielder,20.0,17.0,0.0,,,,,,,,40.0,1.0,0.0,1.0,,5.666666666666667,,,,,0.0,0.0,0.0,0.5,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948051948051948,20.12987012987013,70.12987012987013,20.77922077922078,5.194805194805195,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
428,66e9ea738ef974d20df67b0f,66e9c6638ef974d20df67816,Atlantic Intergral FC,Kehinde Suraju Ola,3,,,,,,,,,,0.9274999999999999,10.38961038961039,Defensive Midfielder,17.0,13.0,1.0,,,,,,,,20.0,1.0,0.0,2.0,,4.333333333333333,,,,,1.0,0.0,0.0,0.85,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,82.46753246753246,12.337662337662337,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
429,66a80695b0b74f55a5f2a2f0,66a80014b0b74f55a5f2a219,City Boys FC,David Mayowa,3,,,,,,,,,,0.8866666666666665,9.090909090909092,Defensive Midfielder,19.0,13.0,2.0,,,,,,,,30.0,4.0,1.0,1.0,,4.333333333333333,,,,,0.5,0.0,0.0,0.6333333333333333,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,9.090909090909092,12.337662337662337,84.4155844155844,20.77922077922078,20.77922077922078,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
430,65db5d9132d020b358bbce30,65db263f8336839e8680b0bd,Shooting Stars SC U-17,Usman Ishmael,3,,,,,,,,,,0.8620967741935484,7.792207792207792,Defensive Midfielder,18.0,8.0,15.0,,,,,,,,31.0,18.0,0.0,6.0,,2.6666666666666665,,,,,0.8333333333333334,0.0,0.5,0.5806451612903226,,,,,,,,,,,,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,5.0,0.0,1.0,0.0,5.194805194805195,2.5974025974025974,70.12987012987013,75.97402597402598,73.37662337662337,30.519480519480517,39.61038961038961,,,,,,,,,,,,,,,,,,,
431,664b871ce44872eaa77d2db8,664b7b81e44872eaa77d2d34,Mavlon FC,Isah Mansir Yahaya,4,,,,,,,,,,0.8433739837398373,6.493506493506493,Defensive Midfielder,36.0,13.0,3.0,,,,,,,,41.0,4.0,0.0,0.0,,3.25,,,,,0.75,0.0,0.0,0.8780487804878049,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.5,0.0,0.0,0.0,0.75,0.0,0.6666666666666666,0.0,94.15584415584416,6.493506493506493,57.7922077922078,45.45454545454545,58.44155844155844,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
432,66b1410222874d335f0abe61,66a6e05ddeb2810c303ff8e5,Skillz FC,Ibrahim Olamilekan,3,,,,,,,,,,0.8216666666666665,5.194805194805195,Defensive Midfielder,13.0,11.0,3.0,,,,,,,,26.0,3.0,1.0,3.0,,3.6666666666666665,,,,,1.0,0.0,0.3333333333333333,0.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.948051948051948,7.792207792207792,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,27.27272727272727,,,,,,,,,,,,,,,,,,,
433,66f6aacf7a1857b62e32a2d6,66f694867a1857b62e329ea2,Jnr Danburam FC,kabir sani,4,,,,,,,,,,0.7772727272727272,3.896103896103896,Defensive Midfielder,28.0,12.0,2.0,,,,,,,,33.0,5.0,0.0,1.0,,3.0,,,,,0.4,0.0,1.0,0.8484848484848485,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,80.51948051948052,4.545454545454546,25.97402597402597,20.77922077922078,13.636363636363635,30.519480519480517,86.36363636363636,,,,,,,,,,,,,,,,,,,
434,66bd3b941489f0642b886f3d,66a82735b0b74f55a5f2a5ca,House of Prayer FA,Tesleem Abdulganeey,3,,,,,,,,,,0.7399122807017543,2.5974025974025974,Defensive Midfielder,27.0,9.0,2.0,,,,,,,,38.0,2.0,0.0,1.0,,3.0,,,,,1.0,0.0,0.0,0.7105263157894737,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,28.57142857142857,4.545454545454546,70.12987012987013,20.77922077922078,92.20779220779221,30.519480519480517,12.987012987012985,,,,,,,,,,,,,,,,,,,
435,66a8398eb0b74f55a5f2a701,66a82735b0b74f55a5f2a5ca,House of Prayer FA,Lukman Yahaya,3,,,,,,,,,,0.5378571428571428,1.2987012987012987,Defensive Midfielder,11.0,4.0,1.0,,,,,,,,14.0,1.0,0.0,2.0,,1.3333333333333333,,,,,1.0,0.0,0.5,0.7857142857142857,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,55.84415584415584,1.2987012987012987,25.97402597402597,20.77922077922078,92.20779220779221,30.519480519480517,39.61038961038961,,,,,,,,,,,,,,,,,,,
436,65b6802eaeaa79941017a840,65b4e1408234fe3a9dfa3b48,G12 FC,Muftau Akanbi,3,,,,,,,,,,8.847744755244754,100.0,Central Midfielder,240.0,166.0,16.0,,,,,,,,260.0,22.0,0.0,8.0,,55.333333333333336,,,,,0.7272727272727273,0.0,0.75,0.9230769230769231,,,,,,,,,,,,2.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,0.6666666666666666,2.0,0.0,0.0,2.0,5.333333333333333,0.0,0.75,0.0,95.50561797752809,100.0,80.89887640449437,38.20224719101123,35.95505617977528,34.831460674157306,76.40449438202246,34.831460674157306,,,,,,,,,,,,,,,,,,
437,6455becc5be58ede3fad93b2,65dfbcf1b3c6da6e214cd2d3,BEYOND LIMITS FOOTBALL ACADEMY,Muiz OLADIMEJI,3,,,,,,,,,,5.061242268041236,98.87640449438202,Central Midfielder,156.0,92.0,12.0,,,,,,,,194.0,16.0,0.0,2.0,,30.666666666666668,,,,,0.75,0.0,1.0,0.8041237113402062,,,,,,,,,,,,0.0,8.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.6666666666666666,4.0,0.0,0.8,0.0,69.66292134831461,98.87640449438202,19.101123595505616,46.06741573033708,44.38202247191011,34.831460674157306,89.8876404494382,34.831460674157306,,,,,,,,,,,,,,,,,,
438,65b4f70064f3999291a9135c,65b4e1408234fe3a9dfa3b48,G12 FC,Shittu Hamid,5,,,,,,,,,,4.801404619970193,97.75280898876404,Central Midfielder,300.0,135.0,30.0,,,,,,,,366.0,33.0,0.0,6.0,,27.0,,,,,0.9090909090909091,0.0,1.0,0.819672131147541,,,,,,,,,,,,9.0,9.0,0.0,0.0,6.0,0.0,12.0,0.0,1.8,1.8,0.0,0.0,1.2,6.0,0.0,0.75,0.0,76.96629213483146,97.75280898876404,100.0,38.20224719101123,65.73033707865169,34.831460674157306,89.8876404494382,34.831460674157306,,,,,,,,,,,,,,,,,,
439,668ab99072c0721424e3fe56,668aadd172c0721424e3f8f7,Ghana U17 Men,Abdullai Nortey,3,,,,,,,,,,4.46647311827957,96.62921348314607,Central Midfielder,129.0,78.0,4.0,,,,,,,,155.0,4.0,1.0,1.0,,26.0,,,,,1.0,1.0,0.0,0.832258064516129,,,,,,,,,,,,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,83.14606741573034,96.62921348314607,53.37078651685393,31.46067415730337,83.70786516853933,92.69662921348315,17.97752808988764,34.831460674157306,,,,,,,,,,,,,,,,,,
440,66f6aff17a1857b62e32a67e,66f695077a1857b62e329eaf,Kano Ambassadors FC,Mustapha Bello Dahiru,4,,,,,,,,,,3.685590909090909,95.50561797752809,Central Midfielder,122.0,85.0,2.0,,,,,,,,165.0,3.0,0.0,0.0,,21.25,,,,,0.6666666666666666,0.0,0.0,0.7393939393939394,,,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,32.58426966292135,95.50561797752809,65.1685393258427,75.84269662921348,31.46067415730337,34.831460674157306,17.97752808988764,94.9438202247191,,,,,,,,,,,,,,,,,,
441,65f1058ee8c7a22179b88a9e,65f100683798deb35c6fe81c,Niger Tornadoes U-17,Yahaya Yahaya,3,,,,,,,,,,3.614383561643836,94.3820224719101,Central Midfielder,109.0,59.0,5.0,,,,,,,,146.0,5.0,0.0,2.0,,19.666666666666668,,,,,1.0,0.0,1.0,0.7465753424657534,,,,,,,,,,,,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,1.0,0.0,33.70786516853933,94.3820224719101,93.82022471910112,75.84269662921348,83.70786516853933,34.831460674157306,89.8876404494382,34.831460674157306,,,,,,,,,,,,,,,,,,
442,65a55b7eaa946d4ba03eeabf,667c715b57fd798edcc9a16e,Sporting Lagos Football Academy,Edward Ochigbo,4,,,,,,,,,,3.400913978494623,93.25842696629213,Central Midfielder,168.0,78.0,16.0,,,,,,,,186.0,18.0,0.0,4.0,,19.5,,,,,0.8888888888888888,0.0,0.5,0.9032258064516129,,,,,,,,,,,,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,4.0,0.0,1.0,0.0,93.82022471910112,93.25842696629213,19.101123595505616,75.84269662921348,63.48314606741573,34.831460674157306,56.74157303370787,34.831460674157306,,,,,,,,,,,,,,,,,,
